Order	Score	Word	IsRandom	Ngrams
1093	7.81	jaylynn    	 	yl(1.52), ly(1.42), yn(1.32), ja(1.27), ay(1.19), nn(1.09)
1094	7.80	nathaly    	 	at(1.88), th(1.86), ly(1.42), ha(1.14), al(0.79), na(0.70)
1095	7.80	azaria     	 	az(3.53), za(2.34), ia(0.71), ri(0.67), ar(0.55)
1096	7.80	ivy        	 	vy(4.74), iv(3.06)
1097	7.78	dahlia     	 	hl(3.64), da(1.43), ah(1.42), ia(0.71), li(0.59)
1098	7.77	chris      	 	hr(3.89), ch(2.01), is(1.21), ri(0.67)
1099	7.77	cindy      	 	ci(2.84), dy(2.43), nd(1.62), in(0.89)
1100	7.77	cayson     	 	ys(2.66), so(1.81), ca(1.44), ay(1.19), on(0.68)
1101	7.77	susan      	 	su(3.89), us(2.40), sa(1.48), an(0.00)
1102	7.77	daisy      	 	sy(3.64), ai(1.49), da(1.43), is(1.21)
1103	7.76	carolina   	 	ol(2.01), ro(1.59), ca(1.44), in(0.89), na(0.70), li(0.59), ar(0.55)
1104	7.76	ramiro     	 	ir(2.50), ro(1.59), mi(1.40), am(1.32), ra(0.94)
1105	7.76	willie     	 	wi(3.44), il(1.29), ll(1.26), ie(1.18), li(0.59)
1106	7.75	rachel     	 	ac(2.25), he(2.03), ch(2.01), ra(0.94), el(0.52)
1107	7.74	angelo     	 	ng(2.89), ge(2.31), lo(2.03), el(0.52), an(0.00)
1108	7.74	luz        	 	uz(4.74), lu(3.00)
1109	7.74	coleman    	 	em(2.20), co(2.15), ol(2.01), ma(0.80), le(0.58), an(0.00)
1110	7.73	abrielle   	 	ab(2.17), br(1.35), ll(1.26), ie(1.18), ri(0.67), le(0.58), el(0.52)
1111	7.72	raelynn    	 	ae(2.43), ly(1.42), yn(1.32), nn(1.09), ra(0.94), el(0.52)
1112	7.72	karson     	 	rs(3.35), so(1.81), ka(1.34), on(0.68), ar(0.55)
1113	7.72	charlie    	 	rl(2.25), ch(2.01), ie(1.18), ha(1.14), li(0.59), ar(0.55)
1114	7.72	charlie    	 	rl(2.25), ch(2.01), ie(1.18), ha(1.14), li(0.59), ar(0.55)
1115	7.72	lauren     	 	ur(2.84), au(2.40), re(1.16), la(0.78), en(0.53)
1116	7.72	eleanor    	 	no(2.43), ea(2.28), or(1.90), le(0.58), el(0.52), an(0.00)
1117	7.71	cody       	 	od(3.13), dy(2.43), co(2.15)
1118	7.70	laurel     	 	ur(2.84), au(2.40), re(1.16), la(0.78), el(0.52)
1119	7.70	braylon    	 	lo(2.03), yl(1.52), br(1.35), ay(1.19), ra(0.94), on(0.68)
1120	7.70	vivian     	 	vi(3.93), iv(3.06), ia(0.71), an(0.00)
1121	7.69	jamison    	 	so(1.81), mi(1.40), am(1.32), ja(1.27), is(1.21), on(0.68)
1122	7.69	donald     	 	ld(3.27), do(2.25), al(0.79), na(0.70), on(0.68)
1123	7.69	carissa    	 	ss(2.34), sa(1.48), ca(1.44), is(1.21), ri(0.67), ar(0.55)
1124	7.68	fiona      	 	fi(3.76), io(2.54), na(0.70), on(0.68)
1125	7.67	esme       	 	sm(3.76), me(2.05), es(1.86)
1126	7.67	kayson     	 	ys(2.66), so(1.81), ka(1.34), ay(1.19), on(0.68)
1127	7.65	megan      	 	eg(3.20), ga(2.40), me(2.05), an(0.00)
1128	7.64	tessa      	 	ss(2.34), te(1.96), es(1.86), sa(1.48)
1129	7.63	niko       	 	ik(3.13), ko(2.89), ni(1.62)
1130	7.62	shannon    	 	no(2.43), sh(2.28), ha(1.14), nn(1.09), on(0.68), an(0.00)
1131	7.62	averie     	 	ve(2.62), av(2.31), ie(1.18), er(0.84), ri(0.67)
1132	7.62	maliyah    	 	iy(2.50), ya(1.52), ah(1.42), ma(0.80), al(0.79), li(0.59)
1133	7.61	mollie     	 	mo(2.58), ol(2.01), ll(1.26), ie(1.18), li(0.59)
1134	7.60	jayson     	 	ys(2.66), so(1.81), ja(1.27), ay(1.19), on(0.68)
1135	7.59	amirah     	 	ir(2.50), ah(1.42), mi(1.40), am(1.32), ra(0.94)
1136	7.59	braylee    	 	ee(2.01), yl(1.52), br(1.35), ay(1.19), ra(0.94), le(0.58)
1137	7.58	karissa    	 	ss(2.34), sa(1.48), ka(1.34), is(1.21), ri(0.67), ar(0.55)
1138	7.58	wendy      	 	we(3.00), dy(2.43), nd(1.62), en(0.53)
1139	7.58	brendon    	 	do(2.25), nd(1.62), br(1.35), re(1.16), on(0.68), en(0.53)
1140	7.58	tatiana    	 	ta(2.25), ti(2.03), at(1.88), ia(0.71), na(0.70), an(0.00)
1141	7.58	trace      	 	tr(2.66), ac(2.25), ce(1.72), ra(0.94)
1142	7.57	annabell   	 	ab(2.17), be(1.83), ll(1.26), nn(1.09), na(0.70), el(0.52), an(0.00)
1143	7.57	javier     	 	av(2.31), vi(1.96), ja(1.27), ie(1.18), er(0.84)
1144	7.57	pamela     	 	pa(2.89), me(2.05), am(1.32), la(0.78), el(0.52)
1145	7.56	luis       	 	ui(3.35), lu(3.00), is(1.21)
1146	7.56	avery      	 	ve(2.62), av(2.31), ry(1.79), er(0.84)
1147	7.56	avery      	 	ve(2.62), av(2.31), ry(1.79), er(0.84)
1148	7.56	tegan      	 	eg(3.20), ga(2.40), te(1.96), an(0.00)
1149	7.56	gavin      	 	ga(2.40), av(2.31), vi(1.96), in(0.89)
1150	7.55	adalynn    	 	ad(1.50), da(1.43), ly(1.42), yn(1.32), nn(1.09), al(0.79)
1151	7.55	bradyn     	 	dy(2.43), ad(1.50), br(1.35), yn(1.32), ra(0.94)
1152	7.54	carter     	 	rt(2.74), te(1.96), ca(1.44), er(0.84), ar(0.55)
1153	7.54	mateo      	 	eo(2.89), te(1.96), at(1.88), ma(0.80)
1154	7.54	sylas      	 	sy(3.64), as(1.60), yl(1.52), la(0.78)
1155	7.52	salma      	 	lm(4.45), sa(1.48), ma(0.80), al(0.79)
1156	7.51	kendall    	 	ke(1.88), nd(1.62), da(1.43), ll(1.26), al(0.79), en(0.53)
1157	7.51	kendall    	 	ke(1.88), nd(1.62), da(1.43), ll(1.26), al(0.79), en(0.53)
1158	7.51	danika     	 	ik(3.13), ni(1.62), da(1.43), ka(1.34), an(0.00)
1159	7.50	camilla    	 	ca(1.44), mi(1.40), am(1.32), il(1.29), ll(1.26), la(0.78)
1160	7.50	jett       	 	je(2.66), tt(2.62), et(2.22)
1161	7.49	zaire      	 	ir(2.50), za(2.34), ai(1.49), re(1.16)
1162	7.49	julien     	 	ju(2.62), ul(2.58), ie(1.18), li(0.59), en(0.53)
1163	7.49	myra       	 	yr(3.35), my(3.20), ra(0.94)
1164	7.49	terry      	 	rr(2.89), te(1.96), ry(1.79), er(0.84)
1165	7.49	camilo     	 	lo(2.03), ca(1.44), mi(1.40), am(1.32), il(1.29)
1166	7.48	emilee     	 	em(2.20), ee(2.01), mi(1.40), il(1.29), le(0.58)
1167	7.47	rashad     	 	sh(2.28), as(1.60), ad(1.50), ha(1.14), ra(0.94)
1168	7.47	jaime      	 	im(2.66), me(2.05), ai(1.49), ja(1.27)
1169	7.47	jasiah     	 	si(2.47), as(1.60), ah(1.42), ja(1.27), ia(0.71)
1170	7.46	mariyah    	 	iy(2.50), ya(1.52), ah(1.42), ma(0.80), ri(0.67), ar(0.55)
1171	7.45	dillon     	 	di(2.20), lo(2.03), il(1.29), ll(1.26), on(0.68)
1172	7.44	xander     	 	xa(3.76), nd(1.62), de(1.23), er(0.84), an(0.00)
1173	7.44	karter     	 	rt(2.74), te(1.96), ka(1.34), er(0.84), ar(0.55)
1174	7.42	madden     	 	dd(3.35), ad(1.50), de(1.23), ma(0.80), en(0.53)
1175	7.41	alisson    	 	ss(2.34), so(1.81), is(1.21), al(0.79), on(0.68), li(0.59)
1176	7.41	johann     	 	oh(3.13), jo(2.05), ha(1.14), nn(1.09), an(0.00)
1177	7.40	billy      	 	bi(3.44), ly(1.42), il(1.29), ll(1.26)
1178	7.40	natalie    	 	ta(2.25), at(1.88), ie(1.18), al(0.79), na(0.70), li(0.59)
1179	7.40	lyric      	 	yr(3.35), ic(1.96), ly(1.42), ri(0.67)
1180	7.40	lyric      	 	yr(3.35), ic(1.96), ly(1.42), ri(0.67)
1181	7.39	kevin      	 	ev(2.66), vi(1.96), ke(1.88), in(0.89)
1182	7.37	damion     	 	io(2.54), da(1.43), mi(1.40), am(1.32), on(0.68)
1183	7.36	aliza      	 	iz(3.64), za(2.34), al(0.79), li(0.59)
1184	7.35	alyson     	 	ys(2.66), so(1.81), ly(1.42), al(0.79), on(0.68)
1185	7.35	brett      	 	tt(2.62), et(2.22), br(1.35), re(1.16)
1186	7.31	teresa     	 	te(1.96), es(1.86), sa(1.48), re(1.16), er(0.84)
1187	7.30	camille    	 	ca(1.44), mi(1.40), am(1.32), il(1.29), ll(1.26), le(0.58)
1188	7.30	chaim      	 	im(2.66), ch(2.01), ai(1.49), ha(1.14)
1189	7.29	tomas      	 	om(3.06), to(1.83), as(1.60), ma(0.80)
1190	7.28	andrea     	 	ea(2.28), dr(2.22), nd(1.62), re(1.16), an(0.00)
1191	7.28	leslie     	 	sl(3.06), es(1.86), ie(1.18), li(0.59), le(0.58)
1192	7.28	issac      	 	ss(2.34), ac(2.25), sa(1.48), is(1.21)
1193	7.28	moriah     	 	mo(2.58), or(1.90), ah(1.42), ia(0.71), ri(0.67)
1194	7.28	nasir      	 	ir(2.50), si(2.47), as(1.60), na(0.70)
1195	7.27	chance     	 	nc(2.40), ch(2.01), ce(1.72), ha(1.14), an(0.00)
1196	7.27	caiden     	 	id(2.58), ai(1.49), ca(1.44), de(1.23), en(0.53)
1197	7.27	june       	 	un(3.35), ju(2.62), ne(1.30)
1198	7.27	madalyn    	 	ad(1.50), da(1.43), ly(1.42), yn(1.32), ma(0.80), al(0.79)
1199	7.27	anabella   	 	ab(2.17), be(1.83), ll(1.26), la(0.78), na(0.70), el(0.52), an(0.00)
1200	7.26	molly      	 	mo(2.58), ol(2.01), ly(1.42), ll(1.26)
1201	7.26	sabrina    	 	ab(2.17), sa(1.48), br(1.35), in(0.89), na(0.70), ri(0.67)
1202	7.26	adonis     	 	do(2.25), ni(1.62), ad(1.50), is(1.21), on(0.68)
1203	7.25	wayne      	 	wa(3.44), yn(1.32), ne(1.30), ay(1.19)
1204	7.25	kareem     	 	em(2.20), ee(2.01), ka(1.34), re(1.16), ar(0.55)
1205	7.25	derick     	 	ck(2.54), ic(1.96), de(1.23), er(0.84), ri(0.67)
1206	7.25	london     	 	do(2.25), lo(2.03), nd(1.62), on(1.35)
1207	7.25	london     	 	do(2.25), lo(2.03), nd(1.62), on(1.35)
1208	7.24	brylee     	 	ee(2.01), ry(1.79), yl(1.52), br(1.35), le(0.58)
1209	7.24	aarav      	 	aa(3.44), av(2.31), ra(0.94), ar(0.55)
1210	7.23	sarahi     	 	hi(2.84), sa(1.48), ah(1.42), ra(0.94), ar(0.55)
1211	7.23	donte      	 	nt(2.34), do(2.25), te(1.96), on(0.68)
1212	7.22	sage       	 	ag(3.44), ge(2.31), sa(1.48)
1213	7.22	sage       	 	ag(3.44), ge(2.31), sa(1.48)
1214	7.22	elvis      	 	lv(3.53), vi(1.96), is(1.21), el(0.52)
1215	7.20	isabel     	 	ab(2.17), be(1.83), sa(1.48), is(1.21), el(0.52)
1216	7.20	lexi       	 	xi(3.35), ex(3.27), le(0.58)
1217	7.20	benton     	 	nt(2.34), be(1.83), to(1.83), on(0.68), en(0.53)
1218	7.20	kendra     	 	dr(2.22), ke(1.88), nd(1.62), ra(0.94), en(0.53)
1219	7.20	kamille    	 	mi(1.40), ka(1.34), am(1.32), il(1.29), ll(1.26), le(0.58)
1220	7.20	juliana    	 	ju(2.62), ul(2.58), ia(0.71), na(0.70), li(0.59), an(0.00)
1221	7.20	jude       	 	ud(3.35), ju(2.62), de(1.23)
1222	7.19	river      	 	iv(3.06), ve(2.62), er(0.84), ri(0.67)
1223	7.19	river      	 	iv(3.06), ve(2.62), er(0.84), ri(0.67)
1224	7.17	alvin      	 	lv(3.53), vi(1.96), in(0.89), al(0.79)
1225	7.17	owen       	 	ow(3.64), we(3.00), en(0.53)
1226	7.17	jenny      	 	ny(2.89), je(2.66), nn(1.09), en(0.53)
1227	7.17	annika     	 	ik(3.13), ni(1.62), ka(1.34), nn(1.09), an(0.00)
1228	7.17	ivanna     	 	iv(3.06), va(2.31), nn(1.09), na(0.70), an(0.00)
1229	7.16	kaiden     	 	id(2.58), ai(1.49), ka(1.34), de(1.23), en(0.53)
1230	7.16	myles      	 	my(3.20), es(1.86), yl(1.52), le(0.58)
1231	7.16	conor      	 	no(2.43), co(2.15), or(1.90), on(0.68)
1232	7.14	mayson     	 	ys(2.66), so(1.81), ay(1.19), ma(0.80), on(0.68)
1233	7.14	cayden     	 	yd(2.74), ca(1.44), de(1.23), ay(1.19), en(0.53)
1234	7.12	derek      	 	ek(3.89), de(1.23), re(1.16), er(0.84)
1235	7.12	chace      	 	ac(2.25), ch(2.01), ce(1.72), ha(1.14)
1236	7.12	alivia     	 	iv(3.06), vi(1.96), al(0.79), ia(0.71), li(0.59)
1237	7.11	saniya     	 	iy(2.50), ni(1.62), ya(1.52), sa(1.48), an(0.00)
1238	7.11	martha     	 	rt(2.74), th(1.86), ha(1.14), ma(0.80), ar(0.55)
1239	7.10	jaiden     	 	id(2.58), ai(1.49), ja(1.27), de(1.23), en(0.53)
1240	7.10	jaiden     	 	id(2.58), ai(1.49), ja(1.27), de(1.23), en(0.53)
1241	7.10	jayleen    	 	ee(2.01), yl(1.52), ja(1.27), ay(1.19), le(0.58), en(0.53)
1242	7.10	arnav      	 	rn(3.53), av(2.31), na(0.70), ar(0.55)
1243	7.09	eliseo     	 	eo(2.89), se(1.88), is(1.21), li(0.59), el(0.52)
1244	7.08	eliza      	 	iz(3.64), za(2.34), li(0.59), el(0.52)
1245	7.08	adelynn    	 	ad(1.50), ly(1.42), yn(1.32), de(1.23), nn(1.09), el(0.52)
1246	7.08	macie      	 	ci(2.84), ac(2.25), ie(1.18), ma(0.80)
1247	7.07	eileen     	 	ei(2.66), ee(2.01), il(1.29), le(0.58), en(0.53)
1248	7.07	lydia      	 	yd(2.74), di(2.20), ly(1.42), ia(0.71)
1249	7.06	anabelle   	 	ab(2.17), be(1.83), ll(1.26), na(0.70), le(0.58), el(0.52), an(0.00)
1250	7.06	luna       	 	un(3.35), lu(3.00), na(0.70)
1251	7.05	marissa    	 	ss(2.34), sa(1.48), is(1.21), ma(0.80), ri(0.67), ar(0.55)
1252	7.05	marisol    	 	ol(2.01), so(1.81), is(1.21), ma(0.80), ri(0.67), ar(0.55)
1253	7.05	aniyah     	 	iy(2.50), ni(1.62), ya(1.52), ah(1.42), an(0.00)
1254	7.05	nataly     	 	ta(2.25), at(1.88), ly(1.42), al(0.79), na(0.70)
1255	7.04	misael     	 	ae(2.43), sa(1.48), mi(1.40), is(1.21), el(0.52)
1256	7.04	anders     	 	rs(3.35), nd(1.62), de(1.23), er(0.84), an(0.00)
1257	7.03	deven      	 	ev(2.66), ve(2.62), de(1.23), en(0.53)
1258	7.03	marcel     	 	rc(3.44), ce(1.72), ma(0.80), ar(0.55), el(0.52)
1259	7.03	larissa    	 	ss(2.34), sa(1.48), is(1.21), la(0.78), ri(0.67), ar(0.55)
1260	7.03	kayden     	 	yd(2.74), ka(1.34), de(1.23), ay(1.19), en(0.53)
1261	7.03	kayden     	 	yd(2.74), ka(1.34), de(1.23), ay(1.19), en(0.53)
1262	7.03	ronald     	 	ld(3.27), ro(1.59), al(0.79), na(0.70), on(0.68)
1263	7.03	matias     	 	ti(2.03), at(1.88), as(1.60), ma(0.80), ia(0.71)
1264	7.03	kaelyn     	 	ae(2.43), ly(1.42), ka(1.34), yn(1.32), el(0.52)
1265	7.02	aydin      	 	yd(2.74), di(2.20), ay(1.19), in(0.89)
1266	7.01	martin     	 	rt(2.74), ti(2.03), in(0.89), ma(0.80), ar(0.55)
1267	7.01	athena     	 	he(2.03), at(1.88), th(1.86), na(0.70), en(0.53)
1268	6.99	kyra       	 	yr(3.35), ky(2.70), ra(0.94)
1269	6.99	bryant     	 	nt(2.34), ry(1.79), ya(1.52), br(1.35), an(0.00)
1270	6.97	haiden     	 	id(2.58), ai(1.49), de(1.23), ha(1.14), en(0.53)
1271	6.97	zion       	 	zi(3.76), io(2.54), on(0.68)
1272	6.97	zion       	 	zi(3.76), io(2.54), on(0.68)
1273	6.97	laura      	 	ur(2.84), au(2.40), ra(0.94), la(0.78)
1274	6.97	jayden     	 	yd(2.74), ja(1.27), de(1.23), ay(1.19), en(0.53)
1275	6.97	jayden     	 	yd(2.74), ja(1.27), de(1.23), ay(1.19), en(0.53)
1276	6.96	cailyn     	 	ai(1.49), ca(1.44), ly(1.42), yn(1.32), il(1.29)
1277	6.96	julie      	 	ju(2.62), ul(2.58), ie(1.18), li(0.59)
1278	6.96	jaelyn     	 	ae(2.43), ly(1.42), yn(1.32), ja(1.27), el(0.52)
1279	6.94	marco      	 	rc(3.44), co(2.15), ma(0.80), ar(0.55)
1280	6.93	leilani    	 	ei(2.66), ni(1.62), il(1.29), la(0.78), le(0.58), an(0.00)
1281	6.93	natalia    	 	ta(2.25), at(1.88), al(0.79), ia(0.71), na(0.70), li(0.59)
1282	6.93	lesly      	 	sl(3.06), es(1.86), ly(1.42), le(0.58)
1283	6.92	drew       	 	ew(3.53), dr(2.22), re(1.16)
1284	6.92	reese      	 	ee(2.01), se(1.88), es(1.86), re(1.16)
1285	6.92	reese      	 	ee(2.01), se(1.88), es(1.86), re(1.16)
1286	6.92	yadiel     	 	di(2.20), ya(1.52), ad(1.50), ie(1.18), el(0.52)
1287	6.92	shayla     	 	sh(2.28), yl(1.52), ay(1.19), ha(1.14), la(0.78)
1288	6.91	davis      	 	av(2.31), vi(1.96), da(1.43), is(1.21)
1289	6.91	janiya     	 	iy(2.50), ni(1.62), ya(1.52), ja(1.27), an(0.00)
1290	6.90	adrianna   	 	dr(2.22), ad(1.50), nn(1.09), ia(0.71), na(0.70), ri(0.67), an(0.00)
1291	6.89	alicia     	 	ci(2.84), ic(1.96), al(0.79), ia(0.71), li(0.59)
1292	6.89	collin     	 	co(2.15), ol(2.01), ll(1.26), in(0.89), li(0.59)
1293	6.88	emery      	 	em(2.20), me(2.05), ry(1.79), er(0.84)
1294	6.88	emery      	 	em(2.20), me(2.05), ry(1.79), er(0.84)
1295	6.88	zoe        	 	zo(3.76), oe(3.13)
1296	6.87	andres     	 	dr(2.22), es(1.86), nd(1.62), re(1.16), an(0.00)
1297	6.86	nancy      	 	cy(3.76), nc(2.40), na(0.70), an(0.00)
1298	6.86	kailyn     	 	ai(1.49), ly(1.42), ka(1.34), yn(1.32), il(1.29)
1299	6.85	jairo      	 	ir(2.50), ro(1.59), ai(1.49), ja(1.27)
1300	6.85	kaiya      	 	iy(2.50), ya(1.52), ai(1.49), ka(1.34)
1301	6.84	juan       	 	ua(4.23), ju(2.62), an(0.00)
1302	6.84	hayden     	 	yd(2.74), de(1.23), ay(1.19), ha(1.14), en(0.53)
1303	6.84	hayden     	 	yd(2.74), de(1.23), ay(1.19), ha(1.14), en(0.53)
1304	6.83	brandon    	 	do(2.25), nd(1.62), br(1.35), ra(0.94), on(0.68), an(0.00)
1305	6.83	carlee     	 	rl(2.25), ee(2.01), ca(1.44), le(0.58), ar(0.55)
1306	6.83	madeline   	 	ad(1.50), ne(1.30), de(1.23), in(0.89), ma(0.80), li(0.59), el(0.52)
1307	6.82	kenya      	 	ny(2.89), ke(1.88), ya(1.52), en(0.53)
1308	6.82	aliyah     	 	iy(2.50), ya(1.52), ah(1.42), al(0.79), li(0.59)
1309	6.81	macy       	 	cy(3.76), ac(2.25), ma(0.80)
1310	6.81	kylee      	 	ky(2.70), ee(2.01), yl(1.52), le(0.58)
1311	6.80	jacey      	 	ac(2.25), ce(1.72), ey(1.56), ja(1.27)
1312	6.80	konner     	 	ko(2.89), ne(1.30), nn(1.09), er(0.84), on(0.68)
1313	6.80	lilith     	 	it(2.47), th(1.86), il(1.29), li(1.18)
1314	6.79	madelyn    	 	ad(1.50), ly(1.42), yn(1.32), de(1.23), ma(0.80), el(0.52)
1315	6.79	daniella   	 	ni(1.62), da(1.43), ll(1.26), ie(1.18), la(0.78), el(0.52), an(0.00)
1316	6.78	theo       	 	eo(2.89), he(2.03), th(1.86)
1317	6.78	kaylyn     	 	yl(1.52), ly(1.42), ka(1.34), yn(1.32), ay(1.19)
1318	6.78	avianna    	 	av(2.31), vi(1.96), nn(1.09), ia(0.71), na(0.70), an(0.00)
1319	6.77	willa      	 	wi(3.44), il(1.29), ll(1.26), la(0.78)
1320	6.77	raiden     	 	id(2.58), ai(1.49), de(1.23), ra(0.94), en(0.53)
1321	6.77	corey      	 	co(2.15), or(1.90), ey(1.56), re(1.16)
1322	6.77	jaida      	 	id(2.58), ai(1.49), da(1.43), ja(1.27)
1323	6.76	regan      	 	eg(3.20), ga(2.40), re(1.16), an(0.00)
1324	6.76	nayeli     	 	ye(3.76), ay(1.19), na(0.70), li(0.59), el(0.52)
1325	6.75	asher      	 	sh(2.28), he(2.03), as(1.60), er(0.84)
1326	6.75	amiya      	 	iy(2.50), ya(1.52), mi(1.40), am(1.32)
1327	6.74	sky        	 	sk(4.04), ky(2.70)
1328	6.74	caylee     	 	ee(2.01), yl(1.52), ca(1.44), ay(1.19), le(0.58)
1329	6.74	devin      	 	ev(2.66), vi(1.96), de(1.23), in(0.89)
1330	6.74	joey       	 	oe(3.13), jo(2.05), ey(1.56)
1331	6.73	karlee     	 	rl(2.25), ee(2.01), ka(1.34), le(0.58), ar(0.55)
1332	6.72	perla      	 	pe(2.84), rl(2.25), er(0.84), la(0.78)
1333	6.72	jaylyn     	 	yl(1.52), ly(1.42), yn(1.32), ja(1.27), ay(1.19)
1334	6.71	samir      	 	ir(2.50), sa(1.48), mi(1.40), am(1.32)
1335	6.71	kailee     	 	ee(2.01), ai(1.49), ka(1.34), il(1.29), le(0.58)
1336	6.70	aaden      	 	aa(3.44), ad(1.50), de(1.23), en(0.53)
1337	6.70	norah      	 	no(2.43), or(1.90), ah(1.42), ra(0.94)
1338	6.69	trent      	 	tr(2.66), nt(2.34), re(1.16), en(0.53)
1339	6.69	angie      	 	ng(2.89), gi(2.62), ie(1.18), an(0.00)
1340	6.68	jaylon     	 	lo(2.03), yl(1.52), ja(1.27), ay(1.19), on(0.68)
1341	6.67	jadiel     	 	di(2.20), ad(1.50), ja(1.27), ie(1.18), el(0.52)
1342	6.66	emilie     	 	em(2.20), mi(1.40), il(1.29), ie(1.18), li(0.59)
1343	6.65	ethen      	 	et(2.22), he(2.03), th(1.86), en(0.53)
1344	6.64	rayden     	 	yd(2.74), de(1.23), ay(1.19), ra(0.94), en(0.53)
1345	6.63	raelyn     	 	ae(2.43), ly(1.42), yn(1.32), ra(0.94), el(0.52)
1346	6.63	chase      	 	ch(2.01), se(1.88), as(1.60), ha(1.14)
1347	6.63	jayda      	 	yd(2.74), da(1.43), ja(1.27), ay(1.19)
1348	6.63	jaydan     	 	yd(2.74), da(1.43), ja(1.27), ay(1.19), an(0.00)
1349	6.63	kaylee     	 	ee(2.01), yl(1.52), ka(1.34), ay(1.19), le(0.58)
1350	6.61	miriam     	 	ir(2.50), mi(1.40), am(1.32), ia(0.71), ri(0.67)
1351	6.61	ryder      	 	yd(2.74), ry(1.79), de(1.23), er(0.84)
1352	6.61	armani     	 	rm(3.64), ni(1.62), ma(0.80), ar(0.55), an(0.00)
1353	6.61	armani     	 	rm(3.64), ni(1.62), ma(0.80), ar(0.55), an(0.00)
1354	6.61	nylah      	 	ny(2.89), yl(1.52), ah(1.42), la(0.78)
1355	6.61	lilyanna   	 	ya(1.52), ly(1.42), il(1.29), nn(1.09), na(0.70), li(0.59), an(0.00)
1356	6.60	haven      	 	ve(2.62), av(2.31), ha(1.14), en(0.53)
1357	6.59	davin      	 	av(2.31), vi(1.96), da(1.43), in(0.89)
1358	6.58	danielle   	 	ni(1.62), da(1.43), ll(1.26), ie(1.18), le(0.58), el(0.52), an(0.00)
1359	6.58	breanna    	 	ea(2.28), br(1.35), re(1.16), nn(1.09), na(0.70), an(0.00)
1360	6.58	araceli    	 	ac(2.25), ce(1.72), ra(0.94), li(0.59), ar(0.55), el(0.52)
1361	6.57	jaylee     	 	ee(2.01), yl(1.52), ja(1.27), ay(1.19), le(0.58)
1362	6.56	darren     	 	rr(2.89), da(1.43), re(1.16), ar(0.55), en(0.53)
1363	6.56	hassan     	 	ss(2.34), as(1.60), sa(1.48), ha(1.14), an(0.00)
1364	6.55	remy       	 	my(3.20), em(2.20), re(1.16)
1365	6.54	nahla      	 	hl(3.64), ah(1.42), la(0.78), na(0.70)
1366	6.54	charli     	 	rl(2.25), ch(2.01), ha(1.14), li(0.59), ar(0.55)
1367	6.53	renata     	 	ta(2.25), at(1.88), re(1.16), na(0.70), en(0.53)
1368	6.53	jadyn      	 	dy(2.43), ad(1.50), yn(1.32), ja(1.27)
1369	6.52	makai      	 	ak(2.89), ai(1.49), ka(1.34), ma(0.80)
1370	6.51	hailee     	 	ee(2.01), ai(1.49), il(1.29), ha(1.14), le(0.58)
1371	6.51	james      	 	me(2.05), es(1.86), am(1.32), ja(1.27)
1372	6.51	beau       	 	au(2.40), ea(2.28), be(1.83)
1373	6.50	sasha      	 	sh(2.28), as(1.60), sa(1.48), ha(1.14)
1374	6.50	jamir      	 	ir(2.50), mi(1.40), am(1.32), ja(1.27)
1375	6.50	angela     	 	ng(2.89), ge(2.31), la(0.78), el(0.52), an(0.00)
1376	6.49	julia      	 	ju(2.62), ul(2.58), ia(0.71), li(0.59)
1377	6.49	julian     	 	ju(2.62), ul(2.58), ia(0.71), li(0.59), an(0.00)
1378	6.49	isaias     	 	as(1.60), ai(1.49), sa(1.48), is(1.21), ia(0.71)
1379	6.48	casey      	 	se(1.88), as(1.60), ey(1.56), ca(1.44)
1380	6.48	casey      	 	se(1.88), as(1.60), ey(1.56), ca(1.44)
1381	6.47	jolene     	 	jo(2.05), ol(2.01), ne(1.30), le(0.58), en(0.53)
1382	6.47	elyse      	 	ys(2.66), se(1.88), ly(1.42), el(0.52)
1383	6.47	braylin    	 	yl(1.52), br(1.35), ay(1.19), ra(0.94), in(0.89), li(0.59)
1384	6.47	denise     	 	se(1.88), ni(1.62), de(1.23), is(1.21), en(0.53)
1385	6.47	sonny      	 	ny(2.89), so(1.81), nn(1.09), on(0.68)
1386	6.46	adalyn     	 	ad(1.50), da(1.43), ly(1.42), yn(1.32), al(0.79)
1387	6.46	saul       	 	ul(2.58), au(2.40), sa(1.48)
1388	6.45	caleb      	 	eb(3.64), ca(1.44), al(0.79), le(0.58)
1389	6.45	bryanna    	 	ry(1.79), ya(1.52), br(1.35), nn(1.09), na(0.70), an(0.00)
1390	6.45	danica     	 	ic(1.96), ni(1.62), ca(1.44), da(1.43), an(0.00)
1391	6.44	haylee     	 	ee(2.01), yl(1.52), ay(1.19), ha(1.14), le(0.58)
1392	6.44	averi      	 	ve(2.62), av(2.31), er(0.84), ri(0.67)
1393	6.43	jayde      	 	yd(2.74), ja(1.27), de(1.23), ay(1.19)
1394	6.43	vance      	 	nc(2.40), va(2.31), ce(1.72), an(0.00)
1395	6.43	katie      	 	ti(2.03), at(1.88), ka(1.34), ie(1.18)
1396	6.43	killian    	 	ki(2.58), il(1.29), ll(1.26), ia(0.71), li(0.59), an(0.00)
1397	6.42	kylah      	 	ky(2.70), yl(1.52), ah(1.42), la(0.78)
1398	6.42	brenden    	 	nd(1.62), br(1.35), de(1.23), re(1.16), en(1.06)
1399	6.42	landry     	 	dr(2.22), ry(1.79), nd(1.62), la(0.78), an(0.00)
